Id,Title,CCLI,Themes,Notes,Last Scheduled Date,Genre,Mood,Purpose,Themes,Arrangement 1 Name,Arrangement 1 BPM,Arrangement 1 Length,Arrangement 1 Notes,Arrangement 1 Keys,Arrangement 2 Name,Arrangement 2 BPM,Arrangement 2 Length,Arrangement 2 Notes,Arrangement 2 Keys
12600398,O019 - Open Up The Sky,5097302,"","",,Contemporary,Desperation & Dependence,"",God's Presence & Intimacy,Default Arrangement,,0,"",A,,,,
12603199,O020 - Our God,5677416,"","","July 02, 2017",Contemporary,Declarative,"","God's Greatness, Power, Glory",O020 - Our God,107.5,0,"",A,,,,
12603215,O021 - Our Heart,1160618,"","",,Contemporary,Reflection & Prayer,"","Missions, Evangelism, The Nations",Default Arrangement,,0,"",A,,,,
12603239,O022 - Our Love Is Loud,3560817,"","",,Contemporary,Celebratory,"",Thankfulness & Adoration,Default Arrangement,,0,"",E,,,,
12603248,O023 - Overflow,4274566,"","",,Contemporary,Reflection & Prayer,"","Commitment & Dedication, Trust",Default Arrangement,,0,"",G,,,,
13930852,O024 - Only Wanna Sing,7053170,"","","June 03, 2017",Contemporary,Celebratory,"",Thankfulness & Adoration,O024 - Only Wanna Sing,131.5,0,"","F: Chris, G: Original",,,,
12603266,P001 - Place Of Freedom,6439691,"","","March 30, 2017",Contemporary,Reflection & Prayer,"","Freedom, God's Presence & Intimacy",Default Arrangement,,0,"","E, G",,,,
12603311,P002 - The Power Of Your Love,917491,"","","May 30, 2017",Contemporary,Desperation & Dependence,"","Commitment & Dedication, God's Love & as Father",Default Arrangement,,0,"","Bb, A",,,,
12603320,P003 - Prepare The Way,3441008,"","","January 26, 2017",Contemporary,Adoration,"","God's Greatness, Power, Glory",Default Arrangement,,0,"",D,,,,
12603333,P004 - Presence Power Glory,7001402,"","","June 22, 2017",Contemporary,Declarative,"","God's Presence & Intimacy, Holy Spirit",P004 - Presence Power Glory,142.5,0,"","G, E",,,,
12603343,P005 - Psalm 19,1773823,"","",,Contemporary,Reflection & Prayer,"",Commitment & Dedication,Default Arrangement,,0,"",C,,,,
12603364,P006 - Pursuit,5199413,"","","August 25, 2017",Contemporary,Desperation & Dependence,"","God's Presence & Intimacy, Surrender",P006 - Pursuit,144,0,"","A, G, F: Michelle's Key",,,,
13745876,P007 - Praise The King,7032344,"","","April 16, 2017",Contemporary,Declarative,"","Freedom, Jesus' Life, Death, & Resurrection",P007 - Praise The King,147,0,"","C, E, A: Chris",,,,
12603373,R001 - Raised To Life,7011534,"","","April 20, 2017",Contemporary,Celebratory,"","Freedom, Jesus' Life, Death, & Resurrection",Default Arrangement,156,0,"","A, G",,,,
12603385,R002 - Reaching For You,5808807,"","","December 04, 2016",Contemporary,Desperation & Dependence,Call to Worship,"Commitment & Dedication, Thankfulness & Adoration",R002 - Reaching For You,135.4,0,"",A,,,,
12603395,R003 - Refiner's Fire,426298,"","","July 16, 2017",Contemporary,Reflection & Prayer,"","Holiness & Purity, Repentance",Default Arrangement,,0,"",E,,,,
12603407,R004 - Reign In Us,5207587,"","","June 22, 2017",Contemporary,Reflection & Prayer,"","Commitment & Dedication, Surrender",R004 - Reign In Us,144,0,"",A,,,,
12600384,R005 - Resurrecting,7051507,"","","August 20, 2017",Contemporary,Declarative,"","Freedom, God's Greatness, Power, Glory",R005 - Resurrecting,148,0,"","A, G, C, F: Michelle's Key",R005 - Resurrecting (Special),142,0,"",C
12603419,R006 - Rise,5894244,"","",,Contemporary,Declarative,"","Church & Unity, Commitment & Dedication",Default Arrangement,,0,"",A,,,,
12603431,R007 - Running,6177290,"","",,Contemporary,Declarative,"","Commitment & Dedication, Freedom",Default Arrangement,,0,"",A,,,,
12798802,R008 - Radiant,,"","","March 24, 2017",Contemporary,Declarative,"","God's Greatness, Power, Glory, Hope",Default Arrangement,135,0,"","G, E, F",,,,
14287445,R009 - Ready For You,6503682,"","","September 10, 2017",Contemporary,Desperation & Dependence,Call to Worship,"God's Greatness, Power, Glory, Hope",R009 - Ready For You,172,0,"","G, A",,,,
12603445,S001 - Salvation Is Here,4451327,"","","August 20, 2017",Contemporary,Celebratory,"",Freedom,S001 - Salvation Is Here,114,0,"",A,,,,
12603452,S002 - Sanctuary,24140,"","","June 02, 2017",Contemporary,Reflection & Prayer,"","Holiness & Purity, Surrender",Default Arrangement,,0,"","D, C, F",,,,
12603457,S003 - Satisfied,,"","",,Contemporary,Declarative,"","Thankfulness & Adoration, Trust",Default Arrangement,,0,"",A,,,,
12603478,S004 - Saviour King,4785897,"","","June 03, 2017",Contemporary,Declarative,"","Church & Unity, Thankfulness & Adoration",Default Arrangement,,0,"",E,,,,
12603491,S005 - Second Chance,5032051,"","","July 16, 2017",Contemporary,Desperation & Dependence,"",Repentance,Default Arrangement,144,0,"","A, G",,,,
12603496,S006 - Send Me Out,5621778,"","",,Contemporary,Declarative,"","Missions, Evangelism, The Nations",Default Arrangement,,0,"",G,,,,
12624194,S007 - Set A Fire,5911299,"","","June 22, 2017",Contemporary,Desperation & Dependence,"",God's Presence & Intimacy,S007 - Set A Fire,68,0,"","A, B",,,,
12624231,S008 - Set Apart,7021505,"","",,Contemporary,Declarative,"","Church & Unity, Commitment & Dedication",Default Arrangement,,0,"",A,,,,
12624239,S009 - Shine A Light,7051508,"","",,Contemporary,Celebratory,"","Freedom, God's Greatness, Power, Glory",Default Arrangement,,0,"",D,,,,
12626214,S010 - Shout To The Lord,1406918,"","","June 29, 2017",Contemporary,Declarative,"","God's Faithfulness, Thankfulness & Adoration",Default Arrangement,,0,"","A, G",,,,
12626234,S011 - Shout Unto God,4455206,"","","April 16, 2017",Contemporary,Declarative,"","Freedom, Hope",S011 - Shout Unto God,147,0,"",A,,,,
12635006,S012 - Show Me Your Glory,5875184,"","","July 13, 2017",Contemporary,Desperation & Dependence,"",God's Presence & Intimacy,Default Arrangement,,0,"",E,,,,
12599347,S013 - Sing Sing Sing,5114065,"","","April 07, 2017",Contemporary,Celebratory,"",Thankfulness & Adoration,S013 - Sing Sing Sing,145,0,"",E: Chris,,,,
12599366,S014 - Sing To The King,4010902,"","","November 20, 2016",Contemporary,Declarative,"","Church & Unity, Jesus' Life, Death, & Resurrection",S014 - Sing To The King,120,0,"","E: Michelle, Chris",,,,
12603150,S015 - Sinking Deep,6605236,"","","August 26, 2017",Contemporary,Desperation & Dependence,"","God's Love & as Father, God's Presence & Intimacy",S015 - Sinking Deep,140,0,"","G, F: Michelle's Key, D",,,,
12603191,S016 - Something More,,"","","July 13, 2017",Contemporary,Reflection & Prayer,"","Surrender, Thankfulness & Adoration",Default Arrangement,,0,"","E, C",,,,
12603200,S017 - Sovereign,6453309,"","","May 28, 2017",Contemporary,Declarative,"","God's Faithfulness, Hope",S017 - Sovereign,142,0,"",F,,,,
12609709,S018 - Spirit Break Out,6058450,"","","August 10, 2017",Contemporary,Desperation & Dependence,"","Church & Unity, Holy Spirit",S018 - Spirit Break Out,148,0,"","B, A, C, G, Bb, E",,,,
12609937,S019 - Stay Amazed,5168846,"","",,Contemporary,Declarative,"",Thankfulness & Adoration,Default Arrangement,,0,"",A,,,,
12609975,S020 - Step by Step,1194926,"","","August 21, 2016",Contemporary,Declarative,"",Commitment & Dedication,Default Arrangement,,0,"","G, D, E",,,,
12622030,S021 - Still,3940963,"","","October 23, 2016",Contemporary,Desperation & Dependence,"",Hope,Default Arrangement,,0,"","C, B",,,,
12610041,S022 - Stir In Me,2731678,"","",,Contemporary,Desperation & Dependence,Call to Worship,Commitment & Dedication,Default Arrangement,,0,"",G,,,,
12622486,S023 - Strong God,6223670,"","","March 05, 2017",Contemporary,Desperation & Dependence,"",God's Faithfulness,S023 - Strong God,130,0,"","G, A",,,,
12622633,S024 - Strong To Save,7005721,"","","April 07, 2017",Contemporary,Declarative,"","God's Faithfulness, Hope",S024 - Strong To Save,81.5,0,"","B, A",,,,
12610102,S025 - Stronger,5060810,"","","March 16, 2017",Contemporary,Declarative,"","Jesus' Life, Death, & Resurrection",S025 - Stronger,140,0,"","C, A",,,,
13465564,S026 - Spirit Of The Living God,7035191,"",2 Corinthians 4:14 / 2 Corinthians 3:17-18  - All song resources provided courtesy of Essential Worship – for more worship resources visit EssentialWorship.com,"August 29, 2017",Contemporary,Desperation & Dependence,"","God's Presence & Intimacy, Holy Spirit",S026 - Spirit Of The Living God,134,0,"","D: Michelle's Key, E: Chris' Key, C",,,,
13983988,Scandal Of Grace (I'd Be Lost),7063382,"","",,"","","","",Default Arrangement,,0,"","",,,,
12615381,T001 - Take Heart,5409031,"","",,Contemporary,Desperation & Dependence,"",Hope,Default Arrangement,,0,"","B, G",,,,
12615462,T002 - Take It All,4705152,"","","July 09, 2017",Contemporary,Celebratory,"",Surrender,T002 - Take It All,152,0,"",B,,,,
12615542,T003 - Take My Life,1617154,"","",,Contemporary,Desperation & Dependence,"","Holiness & Purity, Surrender",Default Arrangement,,0,"",G,,,,
12616121,T004 - Take My Life (Here Am I),4162843,"","","January 29, 2017",Contemporary,Desperation & Dependence,"",Surrender,T004 - Take My Life (Here Am I),86,0,"",D: Chris,,,,
12616160,T005 - Take My Life and Let It Be,,"","",,Traditional,Reflection & Prayer,Offering,"Commitment & Dedication, Surrender",Default Arrangement,,0,"",D,,,,
12634830,T006 - Tell The World,4451310,"","",,Contemporary,Declarative,"","Commitment & Dedication, Missions, Evangelism, The Nations",Default Arrangement,,0,"",A,,,,
12616318,T007 - Testify to Love,,"","",,Contemporary,Declarative,"","Commitment & Dedication, Missions, Evangelism, The Nations",Default Arrangement,,0,"",G,,,,
12616572,T008 - Thank You,5637487,"","","April 23, 2017",Contemporary,Declarative,"",Thankfulness & Adoration,T008 - Thank You,145,0,"",C,,,,
12616585,T009 - The Anthem,5066041,"","","September 03, 2017",Contemporary,Declarative,"","Freedom, Jesus' Life, Death, & Resurrection",T009 - The Anthem,146,0,"",G,,,,
12616592,T010 - The Difference,5894172,"","","September 03, 2017",Contemporary,Celebratory,"",Freedom,Default Arrangement,152,0,"","A, G",,,,
12616600,T011 - The King Is Among Us,7031509,"","","August 06, 2017",Contemporary,Desperation & Dependence,"",Holy Spirit,T011 - The King Is Among Us,142,0,"","A, G, F, E",,,,
12616614,T012 - The Lord Our God,6518055,"","","May 05, 2017",Contemporary,Declarative,"",God's Faithfulness,T012 - The Lord Our God,152,0,"","A, G, E, F",,,,
12628222,T013 - Turn Your Eyes Upon Jesus,15960,"","","May 25, 2017",Traditional,Reflection & Prayer,"",Commitment & Dedication,Default Arrangement,,0,"",D,,,,
12618819,T014  - The More I Seek You,4447991,"","",,Contemporary,Reflection & Prayer,"",God's Presence & Intimacy,Default Arrangement,,0,"",E,,,,
12618558,T015 - The Old Rugged Cross,19722,"","","October 30, 2016",Traditional,Declarative,Communion,"Jesus' Life, Death, & Resurrection, Thankfulness & Adoration",Default Arrangement,84,0,"","Bb, A, F, G: Chris' Key",,,,
12618750,T016 - The Power Of Your Name,5200900,"","","March 24, 2017",Contemporary,Declarative,"","Commitment & Dedication, Missions, Evangelism, The Nations",Default Arrangement,,0,"","G, A",,,,
12603229,T017 - The Rock Won't Move,7005719,"","","August 07, 2016",Contemporary,Declarative,"",Hope,Default Arrangement,,0,"","E, A, G",,,,
12618884,T018 - The Solid Rock,3473423,"","",,Traditional,Declarative,Offering,"Hope, Jesus' Life, Death, & Resurrection",Default Arrangement,,0,"","E, D",,,,
12621979,T019 - The Stand,4705248,"","","July 30, 2017",Contemporary,Declarative,"",Surrender,T019 - The Stand,75,0,"","A, G",,,,
12621984,T020 - The Steadfast Love,21590,"","",,Contemporary,Adoration,"",God's Faithfulness,Default Arrangement,,0,"",E,,,,
12621989,T021 - The Time Has Come,4705145,"","","September 01, 2017",Contemporary,Declarative,Call to Worship,Commitment & Dedication,T021 - The Time Has Come,152,0,"","A, G, D",,,,
12621995,T022 - The Wonderful Cross,3148435,"","","August 13, 2017",Contemporary,Reflection & Prayer,Communion,"Jesus' Life, Death, & Resurrection, Repentance",T022 - The Wonderful Cross,146,0,"","D, C, E",,,,
12621998,T023 - There Is None Like You,674545,"","",,Contemporary,Reflection & Prayer,"",Thankfulness & Adoration,Default Arrangement,,0,"","Ab, G",,,,
12599462,T024 - This I Believe (The Creed),7018338,"","","April 15, 2017",Contemporary,Declarative,"","Church & Unity, Jesus' Life, Death, & Resurrection",T024 - This I Believe (The Creed),142,0,"","C, A, G",,,,
12599430,T025 - This Is Amazing Grace,6333821,"","","April 15, 2017",Contemporary,Celebratory,"","Jesus' Life, Death, & Resurrection, Thankfulness & Adoration",Default Arrangement,,0,"",A,,,,
12603148,T026 - This Is How We Know,5557079,"","","March 24, 2017",Contemporary,Declarative,"","Church & Unity, Thankfulness & Adoration",T026－This Is How We Know,72.5,0,"","A, B",,,,
12603235,T027 - This Is My Father's World,4192260,"","","September 18, 2016",Traditional,Declarative,Offering,"God's Kingdom & Reign, Hope",T027 - This Is My Father's World,95,0,"",C-D,,,,
12603326,T028 - This Is Our God,3330810,"","",,Contemporary,Desperation & Dependence,"","God's Love & as Father, Hope",Default Arrangement,,0,"",E-E,,,,
12603402,T029 - 'Til I See You,4455189,"","","August 28, 2017",Contemporary,Desperation & Dependence,"","Commitment & Dedication, Thankfulness & Adoration",Default Arrangement,,0,"",E-E,,,,
12603415,T030 - Tis So Sweet To Trust In Jesus,5749760,"","","September 03, 2017",Traditional,Declarative,Offering,"Thankfulness & Adoration, Trust",T030 - Tis So Sweet To Trust In Jesus,80,0,"",G,,,,
12603430,T031 - To Be Like You,6514097,"","","August 13, 2017",Contemporary,Desperation & Dependence,"",Commitment & Dedication,Default Arrangement,,0,"",A-A,,,,
12603469,T032 - To The Ends Of The Earth,3744578,"","","March 24, 2017",Contemporary,Declarative,"","Commitment & Dedication, Missions, Evangelism, The Nations",Default Arrangement,,0,"",D-D,,,,
12627522,"T033 - Trading My Sorrows (Yes, Lord)",2574653,"","",,Gospel,Celebratory,"",Hope,Default Arrangement,,0,"","G-G, G",,,,
12627582,T034 - Trust And Obey,22094,"","","July 23, 2017",Traditional,Declarative,Offering,Commitment & Dedication,T034 - Trust And Obey,168,0,"","Bb, A, E",,,,
12866902,T035 - This We Know,7060709,"","","July 16, 2017",Contemporary,Declarative,"",Hope,T035 - This We Know,148,0,"","B, A: Chris' Key, G, E, F",,,,
14279260,T036 - The Lion And The Lamb,7038281,"","","September 24, 2017",Contemporary,Declarative,"","God's Greatness, Power, Glory, Thankfulness & Adoration",Default Arrangement,,0,"",B,,,,
13984070,There Is A Cloud,7067563,"","",,"","","","",Default Arrangement,,0,"","",,,,
12628269,U001 - Unashamed,4722283,"","","June 03, 2017",Contemporary,Desperation & Dependence,"","God's Love & as Father, Thankfulness & Adoration",Default Arrangement,,0,"",E,,,,
12628289,U002 - Unchanging,4016669,"","","June 29, 2017",Contemporary,Adoration,Call to Worship,"God's Faithfulness, God's Greatness, Power, Glory",Default Arrangement,106,0,"","G, F",,,,
12632248,U003 - Undivided Heart,755103,"","",,Contemporary,Reflection & Prayer,"","Commitment & Dedication, Holiness & Purity",Default Arrangement,,0,"",G,,,,
13982640,U004 - Unstoppable God,7011436,"","","September 01, 2017",Contemporary,Adoration,Call to Worship,"God's Greatness, Power, Glory, God's Kingdom & Reign",U004 - Unstoppable God,132,0,"","B-B, A",,,,
12632274,V001 - Victor's Crown,6454621,"","","July 16, 2017",Contemporary,Declarative,"","Hope, Jesus' Life, Death, & Resurrection",Default Arrangement,,0,"",C,,,,
12632315,W001 - Waiting Here For You,5925663,"","","March 24, 2017",Contemporary,Desperation & Dependence,"",God's Presence & Intimacy,W001 - Waiting Here For You,132,0,"","G, F: Chris' Key, C: Miesha's Key",,,,
12632349,W002 - Wake,6605243,"","","March 19, 2017",Contemporary,Celebratory,"",Hope,Default Arrangement,131,0,"","G, F",,,,
12632375,W003 - We Are Hungry,3067224,"","","December 15, 2016",Contemporary,Desperation & Dependence,"","",Default Arrangement,88,0,"",G,,,,
12471401,W004 - We Are The Free,6016272,"","","June 03, 2017",Contemporary,Celebratory,"","Commitment & Dedication, Freedom",W004 - We Are The Free,145,0,"",A,,,,
12632425,W005 - We Cry Out,5074978,"","",,Contemporary,Desperation & Dependence,"","Commitment & Dedication, God's Love & as Father",Default Arrangement,,0,"",G,,,,
12632599,W006 - We Exalt You,2117735,"","",,Contemporary,Adoration,Call to Worship,"Church & Unity, Thankfulness & Adoration",Default Arrangement,,0,"",G,,,,
12632672,W007 - We Fall Down,2437367,"","","August 17, 2017",Contemporary,Reflection & Prayer,"","Commitment & Dedication, Surrender",Default Arrangement,136,0,"","D, C, C#, E",,,,
12632752,W008 - We Speak To Nations,3552155,"","",,Contemporary,Declarative,"","Church & Unity, Missions, Evangelism, The Nations",Default Arrangement,,0,"",F,,,,
12632814,W009 - We The Redeemed,5409055,"","","December 18, 2016",Contemporary,Declarative,"","Church & Unity, Thankfulness & Adoration",W009 - We The Redeemed,73.8,0,"","E, C#, Bb: Miesha's Key",,,,
12632867,W010 - We Will Worship The Lamb Of Glory,208409,"","",,Contemporary,Adoration,Call to Worship,Thankfulness & Adoration,Default Arrangement,,0,"",E,,,,
12632880,W011 - What A Fellowship,4676243,"","","April 09, 2017",Traditional,Desperation & Dependence,Offering,"",Default Arrangement,,0,"",E,,,,
12632896,W012 - When I Think About The Lord,2834496,"","","October 06, 2016",Contemporary,Adoration,Call to Worship,Thankfulness & Adoration,W012 - When I Think About The Lord,107,0,"",G,,,,
12632936,W013 - When The Fight Calls,7053179,"","","March 24, 2017",Contemporary,Declarative,"",Hope,W013 - When The Fight Calls,82,0,"","C, A, G",,,,
12632956,W014 - Where We Belong,5065932,"","","August 28, 2017",Contemporary,Desperation & Dependence,"","Commitment & Dedication, Thankfulness & Adoration",Default Arrangement,,0,"",A,,,,
12632971,W015 - Who May Ascend,3069741,"","","January 14, 2017",Contemporary,Declarative,"","Commitment & Dedication, Surrender",W015 - Who May Ascend,93,0,"",A,,,,
12632982,W016 - Who You Are,6223869,"","","August 26, 2017",Contemporary,Adoration,Call to Worship,"God's Faithfulness, Hope",W016 - Who You Are,152,0,"","G, F, D",,,,
12633002,W017 - Wholly Yours,4613770,"","","January 15, 2017",Contemporary,Declarative,"","Jesus' Life, Death, & Resurrection, Thankfulness & Adoration",W017 - Wholly Yours,153,0,"",A,,,,
12633087,W018 - Wide As The Sky,7000697,"","","August 20, 2017",Contemporary,Adoration,Call to Worship,Thankfulness & Adoration,W018 - Wide As The Sky,132,0,"",A,,,,
12628398,W019 - With All I Am,4257734,"","","September 10, 2017",Contemporary,Reflection & Prayer,"","Commitment & Dedication, God's Faithfulness",W019 - With All I Am,137,0,"",D,,,,
12628350,W020 - With Everything,5060779,"","","September 10, 2017",Contemporary,Desperation & Dependence,"","Church & Unity, Commitment & Dedication",W020 - With Everything,138,0,"",A,,,,
12628327,W021 - Wonderful Merciful Savior,106879,"","","January 22, 2017",Traditional,Declarative,"","Hope, Thankfulness & Adoration",Default Arrangement,,0,"",C,,,,
13320614,W022 - What A Beautiful Name,7068424,"","","September 01, 2017",Contemporary,Declarative,"","Jesus' Life, Death, & Resurrection, Thankfulness & Adoration",W022 - What A Beautiful Name,136,0,"","D, G, C, Eb",,,,
12613329,X001 - Angels We Have Heard On High,,"","","December 25, 2016","",Celebratory,"",Christmas,X001 - Angels We Have Heard On High,128,0,"",G,,,,
12608919,X002 - My Soul Magnifies The Lord,5601671,"","",,"",Celebratory,"",Christmas,Default Arrangement,,0,"",G,,,,
12618873,X003 - Joy To The World,2648369,"","",,"",Celebratory,"",Christmas,Default Arrangement,,0,"",C,,,,
12618552,X004 - Joy To The World (Unspeakable Joy),5891089,"","","December 25, 2016","",Celebratory,"",Christmas,X004 - Joy To The World (Unspeakable Joy),132.1,0,"","C, A, G",,,,
12608967,X005 - O Come All Ye Faithful,31054,"","","December 25, 2016","",Celebratory,"",Christmas,X005 - O Come All Ye Faithful,87,0,"","G, A: Chris' Key",,,,
12613367,X006 - O Come O Come Emmanuel,,"","","December 11, 2016","",Declarative,"",Christmas,X006 - O Come O Come Emmanuel,142.5,0,"","G, D",,,,
12613431,X007 - O Holy Night,,"","","December 25, 2016","",Reflection & Prayer,"",Christmas,X007 - O Holy Night,156.6,0,"","A, Ab, G",,,,
12609004,X008 - Silent Night,,"","","December 04, 2016","",Reflection & Prayer,"",Christmas,X008 - Silent Night,84.3,0,"",A,,,,
13116935,X009 - Noel,7050419,"","","December 18, 2016","",Reflection & Prayer,"",Christmas,X009 - Noel,137.5,0,"","Db, C#",,,,
13146495,X010 - Hark The Herald Angels Sing,7030528,"","","December 11, 2016","",Declarative,"",Christmas,X009 - Hark The Herald Angels Sing,81.5,0,"","D, C",,,,
13191635,X011 - O Little Town of Bethlehem,,"","","December 18, 2016","",Reflection & Prayer,"",Christmas,X011 - O Little Town of Bethlehem,116,0,"",D,,,,
12628316,Y001 - You,5636914,"","","May 28, 2017",Contemporary,Celebratory,"","Commitment & Dedication, Surrender",Y001 - You,143,0,"","A, B",,,,
12598835,Y002 - You Alone Are God,4599715,"","",,Contemporary,Declarative,"",Thankfulness & Adoration,Default Arrangement,,0,"","C, B",,,,
12598652,Y003 - You Alone Can Rescue,5376377,"","","May 06, 2017",Contemporary,Declarative,"","Freedom, Thankfulness & Adoration",Default Arrangement,152,0,"","B, C, Bb, A",,,,
12598841,Y004 - You Are God Alone (Not A God),4243463,"","",,Contemporary,Declarative,"",Thankfulness & Adoration,Default Arrangement,,0,"","C, B",,,,
12607065,Y005 - You Are Here (The Same Power),5065925,"","","May 06, 2017",Contemporary,Declarative,"","God's Presence & Intimacy, Hope",Default Arrangement,151,0,"","B, C, Bb, A",,,,
12635519,Y006 - You Are Holy (Prince Of Peace),2332149,"","","September 01, 2017",Contemporary,Adoration,Call to Worship,"Commitment & Dedication, Thankfulness & Adoration",Y006 - You Are Holy (Prince Of Peace),142,0,"",E,,,,
12613472,Y007 - You Are My All In All,825356,"","","August 30, 2017",Contemporary,Reflection & Prayer,"",Thankfulness & Adoration,Y007 - You Are My All In All,128,0,"","G, C: Miesha",,,,
12598848,Y008 - You Are My King (Amazing Love),2456623,"","","June 03, 2017",Contemporary,Declarative,"","Jesus' Life, Death, & Resurrection",Default Arrangement,,0,"",D,,,,
12599184,Y009 - You Are My Strength,4869940,"","","August 28, 2017",Contemporary,Reflection & Prayer,"",Hope,Default Arrangement,154,0,"","G, F, D, E",,,,
12608727,Y010 - You're Worthy Of My Praise,487976,"","","May 07, 2017",Contemporary,Adoration,Call to Worship,Commitment & Dedication,Y010 - You're Worthy Of My Praise,96.5,0,"",G,,,,
12599653,Y011 - You Breathe,1969317,"","",,Contemporary,Reflection & Prayer,"",God's Presence & Intimacy,Default Arrangement,,0,"",E-G,,,,
12608778,Y012 - You Deserve,5029978,"","","September 02, 2017",Contemporary,Celebratory,"","Commitment & Dedication, Thankfulness & Adoration",Y012 - You Deserve,150,0,"","G, F, E",,,,
12613300,Y013 - You Never Fail,6513335,"","","May 28, 2017",Contemporary,Declarative,"","God's Faithfulness, Hope",Y013 - You Never Fail,146,0,"","G, A",,,,
12613232,Y014 - You Never Let Go,4674166,"","",,Contemporary,Declarative,"","God's Faithfulness, Hope",Default Arrangement,,0,"",A,,,,
12608890,Y015 - You Rescued Me,1406011,"","",,Contemporary,Reflection & Prayer,"",God's Love & as Father,Default Arrangement,,0,"",E,,,,
12608848,Y016 - You Said,2582810,"","","July 20, 2017",Contemporary,Declarative,"","Missions, Evangelism, The Nations",Default Arrangement,,0,"","A, E",,,,
12608807,Y017 - You'll Come,5012583,"","",,Contemporary,Desperation & Dependence,"","Freedom, Hope",Default Arrangement,,0,"",E,,,,
12598825,Y018 - Your Beloved,1963849,"","",,Contemporary,Reflection & Prayer,"",God's Love & as Father,Default Arrangement,,0,"",G,,,,
12598631,Y019 - Your Grace Is Enough,4477026,"","","August 05, 2016",Contemporary,Celebratory,"",God's Faithfulness,Default Arrangement,,0,"",G,,,,
12618527,Y020 - Your Love Never Fails,5337172,"","","May 21, 2017",Contemporary,Declarative,"",God's Love & as Father,Y020 - Your Love Never Fails,120,0,"","A, C",,,,
12599266,Y021 - Your Name,4611679,"","","April 16, 2017",Contemporary,Declarative,Call to Worship,"God's Greatness, Power, Glory, Thankfulness & Adoration",Default Arrangement,,0,"","G, A",,,,
12618509,Y022 - Your Presence Is Heaven To Me,6214751,"","","March 24, 2017",Contemporary,Desperation & Dependence,"",God's Presence & Intimacy,Y022 - Your Presence Is Heaven To Me,136,0,"","A, G",,,,
12677763,Y023 - Yes And Amen,7048885,"","","July 23, 2017",Contemporary,Declarative,"",God's Faithfulness,Y023 - Yes And Amen,144,0,"","D, C, B",,,,
13742368,Y024 - Your Love Awakens Me,7054720,"","","August 28, 2017",Contemporary,Adoration,"","Freedom, Our Testimony & Redemption",Default Arrangement,101,0,"","B, A, G, E",,,,
13931279,Y025 - You Make Me Brave,7003306,"","","September 10, 2017",Contemporary,Desperation & Dependence,"","Surrender, Trust",Default Arrangement,138,0,"","Eb, D: Michelle's Key, C",,,,
12471412,"Z001 - 10,000 Reasons (Bless The Lord)",6016351,"","","January 22, 2017",Contemporary,Adoration,Call to Worship,Thankfulness & Adoration,Default Arrangement,73,0,"","E, G, F",,,,
